replica,domain,column,strength,row,psnr_db,ssim,noop_db,gain_db,gain_ssim,reference_row,denominator_db,retained
1,synthetic,d1,3,d0,35.1744787316479,0.9295581436800845,31.051562371410675,4.122916360237227,0.14881795305321477,d1,4.402365602842515,0.936522936117606
1,synthetic,d1,3,d1,35.45392797425319,0.9317890906865608,31.051562371410675,4.402365602842515,0.15104890005969107,d1,4.402365602842515,1.0
1,synthetic,d1,3,d15,32.68793305267191,0.8603331753023913,31.051562371410675,1.6363706812612335,0.07959298467552156,d1,4.402365602842515,0.3717025864922857
1,synthetic,d1,3,d2,32.72978981519529,0.8531240281574602,31.051562371410675,1.678227443784614,0.07238383753059052,d1,4.402365602842515,0.3812103753266239
1,synthetic,d1,3,d3,31.910502742176323,0.823591057876466,31.051562371410675,0.858940370765648,0.0428508672495963,d1,4.402365602842515,0.19510882290445125
1,synthetic,d1,3,d3n,31.5397407166387,0.8174530867483695,31.051562371410675,0.4881783452280253,0.03671289612149975,d1,4.402365602842515,0.11089000534458536
1,synthetic,d1,4,noop,29.689872120960217,0.7215096905449746,29.689872120960217,0.0,0.0,d1,4.328743633216533,0.0
1,synthetic,d1,4,d0,33.922194529430406,0.8998457906881409,29.689872120960217,4.232322408470189,0.17833610014316625,d1,4.328743633216533,0.977725355688321
1,synthetic,d1,4,d1,34.01861575417675,0.8999710933647246,29.689872120960217,4.328743633216533,0.17846140281974998,d1,4.328743633216533,1.0
1,synthetic,d1,4,d15,31.31205757123204,0.8048809866236409,29.689872120960217,1.6221854502718216,0.08337129607866633,d1,4.328743633216533,0.37474740657404887
1,synthetic,d1,4,d2,31.48411107488641,0.7988427429299959,29.689872120960217,1.7942389539261931,0.0773330523850213,d1,4.328743633216533,0.4144941594965649
1,synthetic,d1,4,d3,30.34157513757267,0.7513086611634129,29.689872120960217,0.6517030166124513,0.02979897061843828,d1,4.328743633216533,0.15055246321625992
1,synthetic,d1,4,d3n,30.138520943368544,0.7485199805226684,29.689872120960217,0.4486488224083267,0.027010289977693835,d1,4.328743633216533,0.1036441195005471
1,synthetic,d1,5,noop,28.671492101105166,0.6779651391828004,28.671492101105166,0.0,0.0,d1,4.139713542920326,0.0
1,synthetic,d1,5,d0,32.83070634438958,0.8662026457215699,28.671492101105166,4.159214243284417,0.18823750653876947,d1,4.139713542920326,1.004710640038715
1,synthetic,d1,5,d1,32.81120564402549,0.8575125682633807,28.671492101105166,4.139713542920326,0.1795474290805803,d1,4.139713542920326,1.0
1,synthetic,d1,5,d15,30.388097954333666,0.7568441905382094,28.671492101105166,1.7166058532285007,0.07887905135540896,d1,4.139713542920326,0.4146677868965628
1,synthetic,d1,5,d2,30.563400150531894,0.7538618545423091,28.671492101105166,1.8919080494267284,0.0758967153595087,d1,4.139713542920326,0.45701424260677176
1,synthetic,d1,5,d3,29.16204494780778,0.6978371049946462,28.671492101105166,0.490552846702613,0.019871965811845804,d1,4.139713542920326,0.11849922503491792
1,synthetic,d1,5,d3n,29.022620778150962,0.6966287205350791,28.671492101105166,0.3511286770457964,0.018663581352278635,d1,4.139713542920326,0.08481955898767228
1,synthetic,d1,all,noop,31.364984944804732,0.7866504796942075,31.364984944804732,0.0,0.0,d1,3.8277618310776163,0.0
1,synthetic,d1,all,d0,33.6621716771372,0.9001379214242591,31.364984944804732,2.29718673233247,0.11348744173005154,d1,3.8277618310776163,0.6001383664160085
1,synthetic,d1,all,d1,35.19274677588235,0.9184707190671437,31.364984944804732,3.8277618310776163,0.1318202393729362,d1,3.8277618310776163,1.0
1,synthetic,d1,all,d15,32.91811358194844,0.8598238985163505,31.364984944804732,1.5531286371437076,0.07317341882214301,d1,3.8277618310776163,0.40575372912019997
1,synthetic,d1,all,d2,32.90934223486672,0.8560083209371343,31.364984944804732,1.5443572900619884,0.06935784124292677,d1,3.8277618310776163,0.40346222106175583
1,synthetic,d1,all,d3,31.972161537671873,0.8211213035784977,31.364984944804732,0.6071765928671411,0.034470823884290125,d1,3.8277618310776163,0.15862444416929797
1,synthetic,d1,all,d3n,31.261653422646678,0.8127271663465411,31.364984944804732,-0.10333152215805441,0.026076686652333536,d1,3.8277618310776163,-0.026995285160927543
1,synthetic,d15,1,noop,33.09485290742256,0.8714521355556211,33.09485290742256,0.0,0.0,d15,4.148634795068013,0.0
1,synthetic,d15,1,d0,32.446589220432045,0.8925138926617976,33.09485290742256,-0.6482636869905178,0.021061757106176526,d15,4.148634795068013,-0.1562595212673788
1,synthetic,d15,1,d1,36.32497530476029,0.9497525994094884,33.09485290742256,3.2301223973377233,0.07830046385386735,d15,4.148634795068013,0.7785988781605369
1,synthetic,d15,1,d15,37.243487702490576,0.9592486114345246,33.09485290742256,4.148634795068013,0.08779647587890349,d15,4.148634795068013,1.0
1,synthetic,d15,1,d2,36.873524541004166,0.9577879064631574,33.09485290742256,3.7786716335816024,0.0863357709075363,d15,4.148634795068013,0.9108229141002648
1,synthetic,d15,1,d3,34.987995431389606,0.9265880652884363,33.09485290742256,1.8931425239670432,0.055135929732815225,d15,4.148634795068013,0.4563290377397529
1,synthetic,d15,1,d3n,33.55838783926807,0.9093920156401648,33.09485290742256,0.4635349318455084,0.03793988008454374,d15,4.148634795068013,0.11173192019614955
1,synthetic,d15,2,noop,32.30474629254408,0.8474569041040582,32.30474629254408,0.0,0.0,d15,4.393459882960073,0.0
1,synthetic,d15,2,d0,32.650569885325545,0.895096538749659,32.30474629254408,0.34582359278146413,0.04763963464560084,d15,4.393459882960073,0.07871326972228254
1,synthetic,d15,2,d1,35.02194996041311,0.9288260850995919,32.30474629254408,2.717203667869029,0.0813691809955337,d15,4.393459882960073,0.6184655693358296
1,synthetic,d15,2,d15,36.698206175504154,0.9521879277150955,32.30474629254408,4.393459882960073,0.10473102361103737,d15,4.393459882960073,1.0
1,synthetic,d15,2,d2,36.36101695924857,0.9492842496616739,32.30474629254408,4.056270666704492,0.10182734555761574,d15,4.393459882960073,0.9232520097512757
1,synthetic,d15,2,d3,34.12514092458805,0.9057983105871039,32.30474629254408,1.8203946320439712,0.058341406483045755,d15,4.393459882960073,0.41434192653137164
1,synthetic,d15,2,d3n,33.104527364560695,0.8917300209319088,32.30474629254408,0.7997810720166143,0.04427311682785062,d15,4.393459882960073,0.18203900646015814
1,synthetic,d15,3,noop,31.474966764315752,0.8171739539965778,31.474966764315752,0.0,0.0,d15,4.137737636655707,0.0
1,synthetic,d15,3,d0,32.10478394844163,0.8745124935935921,31.474966764315752,0.6298171841258764,0.05733853959701429,d15,4.137737636655707,0.1522129335959834
1,synthetic,d15,3,d1,33.48713013554963,0.8909739191375428,31.474966764315752,2.012163371233875,0.07379996514096498,d15,4.137737636655707,0.48629554310267714
1,synthetic,d15,3,d15,35.61270440097146,0.9332675950683899,31.474966764315752,4.137737636655707,0.11609364107181208,d15,4.137737636655707,1.0
1,synthetic,d15,3,d2,35.22459125250158,0.9262288988140267,31.474966764315752,3.7496244881858303,0.10905494481744893,d15,4.137737636655707,0.9062016051883932
1,synthetic,d15,3,d3,33.000222626269704,0.8723996636509336,31.474966764315752,1.5252558619539514,0.055225709654355803,d15,4.137737636655707,0.36862072849711347
1,synthetic,d15,3,d3n,32.329866795069734,0.8619811630263016,31.474966764315752,0.8549000307539814,0.044807209029723793,d15,4.137737636655707,0.20661049728734066
1,synthetic,d15,4,noop,30.69828188882747,0.7861866222314992,30.69828188882747,0.0,0.0,d15,3.621162496754824,0.0
1,synthetic,d15,4,d0,31.189221505715814,0.8363121285397962,30.69828188882747,0.490939616888344,0.05012550630829704,d15,3.621162496754824,0.13557514122282807
1,synthetic,d15,4,d1,32.08524696744104,0.8463475279426071,30.69828188882747,1.3869650786135672,0.06016090571110799,d15,3.621162496754824,0.3830165257307628
1,synthetic,d15,4,d15,34.319444385582294,0.9037819979721112,30.69828188882747,3.621162496754824,0.11759537574061207,d15,3.621162496754824,1.0
1,synthetic,d15,4,d2,33.91908418413619,0.8927090204622544,30.69828188882747,3.2208022953087188,0.10652239823075527,d15,3.621162496754824,0.8894387639867319
1,synthetic,d15,4,d3,31.90167365598007,0.8343708007982079,30.69828188882747,1.203391767152599,0.04818417856670876,d15,3.621162496754824,0.33232194584778846
1,synthetic,d15,4,d3n,31.475085674160525,0.8278077357657638,30.69828188882747,0.7768037853330547,0.041621113534264675,d15,3.621162496754824,0.21451779256777423
1,synthetic,d15,5,noop,30.024864209851188,0.757637276516554,30.024864209851188,0.0,0.0,d15,3.1029601567228084,0.0
1,synthetic,d15,5,d0,30.286578494506262,0.7949593170812712,30.024864209851188,0.2617142846550742,0.03732204056471722,d15,3.1029601567228084,0.08434342416161854
1,synthetic,d15,5,d1,30.960826125704628,0.8040739691465604,30.024864209851188,0.93596191585344,0.04643669263000638,d15,3.1029601567228084,0.30163517047603866
1,synthetic,d15,5,d15,33.127824366573996,0.8701249546291823,30.024864209851188,3.1029601567228084,0.11248767811262828,d15,3.1029601567228084,1.0
1,synthetic,d15,5,d2,32.74364278605287,0.8562963781444172,30.024864209851188,2.7187785762016787,0.09865910162786318,d15,3.1029601567228084,0.8761886839930026
1,synthetic,d15,5,d3,30.98554333055523,0.7990986770454427,30.024864209851188,0.960679120704043,0.04146140052888869,d15,3.1029601567228084,0.3096008560157164
1,synthetic,d15,5,d3n,30.696735904317507,0.7949510786497852,30.024864209851188,0.6718716944663186,0.03731380213323121,d15,3.1029601567228084,0.21652604626928754
1,synthetic,d15,all,noop,31.519542412592212,0.815981378480862,31.519542412592212,0.0,0.0,d15,3.880790993632285,0.0
1,synthetic,d15,all,d0,31.73554861088426,0.8586788741252233,31.519542412592212,0.21600619829204604,0.042697495644361205,d15,3.880790993632285,0.055660353429616616
1,synthetic,d15,all,d1,33.57602569877374,0.8839948201471581,31.519542412592212,2.0564832861815283,0.06801344166629608,d15,3.880790993632285,0.5299134350589522
1,synthetic,d15,all,d15,35.4003334062245,0.9237222173638607,31.519542412592212,3.880790993632285,0.10774083888299868,d15,3.880790993632285,1.0
1,synthetic,d15,all,d2,35.02437194458867,0.916461290709106,31.519542412592212,3.50482953199646,0.10047991222824393,d15,3.880790993632285,0.9031224659476088
1,synthetic,d15,all,d3,33.000115193756535,0.8676511034740249,31.519542412592212,1.480572781164323,0.0516697249931628,d15,3.880790993632285,0.3815131460554536
1,synthetic,d15,all,d3n,32.23292071547531,0.8571724028027848,31.519542412592212,0.7133783028830969,0.04119102432192279,d15,3.880790993632285,0.1838229124046177
1,synthetic,d2,1,noop,32.909640911621665,0.866606938142172,32.909640911621665,0.0,0.0,d2,4.025885537734055,0.0
1,synthetic,d2,1,d0,32.478784244519446,0.8926216042993215,32.909640911621665,-0.43085666710221915,0.026014666157149424,d2,4.025885537734055,-0.10702158893089746
1,synthetic,d2,1,d1,36.0484898114988,0.9466734279265426,32.909640911621665,3.1388488998771322,0.08006648978437059,d2,4.025885537734055,0.7796667020105629
1,synthetic,d2,1,d15,37.276701592100615,0.9588605523781037,32.909640911621665,4.36706068047895,0.0922536142359317,d2,4.025885537734055,1.0847453658448827
1,synthetic,d2,1,d2,36.93552644935572,0.9576420207314648,32.909640911621665,4.025885537734055,0.09103508258929272,d2,4.025885537734055,1.0
1,synthetic,d2,1,d3,34.87352065574395,0.9236968154470685,32.909640911621665,1.9638797441222877,0.05708987730489645,d2,4.025885537734055,0.4878131098649281
1,synthetic,d2,1,d3n,33.52969880278681,0.906907466871078,32.909640911621665,0.6200578911651462,0.04030052872890599,d2,4.025885537734055,0.15401776462679612
1,synthetic,d2,2,noop,31.806919737623332,0.8314557613761212,31.806919737623332,0.0,0.0,d2,4.386159796558076,0.0
1,synthetic,d2,2,d0,32.379227531504746,0.8875699123810155,31.806919737623332,0.5723077938814143,0.05611415100489425,d2,4.386159796558076,0.13048037928999257
1,synthetic,d2,2,d1,34.16107286981574,0.9127085395290259,31.806919737623332,2.3541531321924083,0.08125277815290466,d2,4.386159796558076,0.5367230655936814
1,synthetic,d2,2,d15,36.35849468983395,0.946256513422084,31.806919737623332,4.551574952210615,0.11480075204596274,d2,4.386159796558076,1.0377129797647464
1,synthetic,d2,2,d2,36.19307953418141,0.9452815257551525,31.806919737623332,4.386159796558076,0.11382576437903125,d2,4.386159796558076,1.0
1,synthetic,d2,2,d3,33.55558920452852,0.889683635895241,31.806919737623332,1.7486694669051914,0.058227874519119815,d2,4.386159796558076,0.3986789237084828
1,synthetic,d2,2,d3n,32.751874365470776,0.877338207978318,31.806919737623332,0.9449546278474443,0.04588244660219676,d2,4.386159796558076,0.21544008236748985
1,synthetic,d2,3,noop,30.69457967176124,0.7875395796598403,30.69457967176124,0.0,0.0,d2,3.9461068431872164,0.0
1,synthetic,d2,3,d0,31.316056526613906,0.8474833141498163,30.69457967176124,0.6214768548526663,0.05994373448997592,d2,3.9461068431872164,0.15749113735367287
1,synthetic,d2,3,d1,32.17259108583692,0.8547524216505283,30.69457967176124,1.4780114140756808,0.067212841990688,d2,3.9461068431872164,0.37454926407464206
1,synthetic,d2,3,d15,34.59075232743098,0.9091628623722304,30.69457967176124,3.896172655669737,0.12162328271239009,d2,3.9461068431872164,0.9873459616017015
1,synthetic,d2,3,d2,34.640686514948456,0.9114090813941239,30.69457967176124,3.9461068431872164,0.12386950173428357,d2,3.9461068431872164,1.0
1,synthetic,d2,3,d3,31.97236205177128,0.8368961152084556,30.69457967176124,1.2777823800100414,0.0493565355486153,d2,3.9461068431872164,0.323808358665219
1,synthetic,d2,3,d3n,31.535836927745265,0.8283954444737501,30.69457967176124,0.8412572559840257,0.04085586481390979,d2,3.9461068431872164,0.21318663924075448
1,synthetic,d2,4,noop,29.7173876177649,0.7444352232986742,29.7173876177649,0.0,0.0,d2,3.2300751420141935,0.0
1,synthetic,d2,4,d0,30.003588449182644,0.7869783616219888,29.7173876177649,0.28620083141774444,0.04254313832331458,d2,3.2300751420141935,0.08860500726285792
1,synthetic,d2,4,d1,30.545171563412662,0.7916560456268664,29.7173876177649,0.8277839456477629,0.04722082232819225,d2,3.2300751420141935,0.25627389743372275
1,synthetic,d2,4,d15,32.663310297755565,0.852144987831513,29.7173876177649,2.945922679990666,0.10770976453283887,d2,3.2300751420141935,0.9120291480753797
1,synthetic,d2,4,d2,32.94746275977909,0.8614700638919089,29.7173876177649,3.2300751420141935,0.11703484059323477,d2,3.2300751420141935,1.0
1,synthetic,d2,4,d3,30.602926372474347,0.7823522455241758,29.7173876177649,0.8855387547094473,0.03791702222550164,d2,3.2300751420141935,0.27415422730916644
1,synthetic,d2,4,d3n,30.35776358680546,0.7769463399465375,29.7173876177649,0.6403759690405622,0.032511116647863325,d2,3.2300751420141935,0.19825420180201747
1,synthetic,d2,5,noop,28.919718038173908,0.707329754004596,28.919718038173908,0.0,0.0,d2,2.5547448363326524,0.0
1,synthetic,d2,5,d0,28.902908764333233,0.7295188024118893,28.919718038173908,-0.016809273840674877,0.0221890484072933,d2,2.5547448363326524,-0.006579629245793746
1,synthetic,d2,5,d1,29.343955909120083,0.7371625042731214,28.919718038173908,0.4242378709461754,0.029832750268525388,d2,2.5547448363326524,0.1660588035692718
1,synthetic,d2,5,d15,31.039796121265965,0.7927898259046914,28.919718038173908,2.120078083092057,0.08546007190009541,d2,2.5547448363326524,0.8298590344292226
1,synthetic,d2,5,d2,31.47446287450656,0.8081556267770523,28.919718038173908,2.5547448363326524,0.10082587277245636,d2,2.5547448363326524,1.0
1,synthetic,d2,5,d3,29.54335578811001,0.735836243785463,28.919718038173908,0.6236377499361012,0.028506489780867006,d2,2.5547448363326524,0.2441096038504323
1,synthetic,d2,5,d3n,29.402438540212426,0.7330803029148232,28.919718038173908,0.4827205020385179,0.02575054891022721,d2,2.5547448363326524,0.18895057352634298
1,synthetic,d2,all,noop,30.80964919538901,0.7874734512962808,30.80964919538901,0.0,0.0,d2,3.6285944311652365,0.0
1,synthetic,d2,all,d0,31.016113103230794,0.8288343989728062,30.80964919538901,0.20646390784178337,0.04136094767652543,d2,3.6285944311652365,0.05689914146053584
1,synthetic,d2,all,d1,32.45425624793684,0.8485905878012169,30.80964919538901,1.6446070525478298,0.06111713650493611,d2,3.6285944311652365,0.4532352908946353
1,synthetic,d2,all,d15,34.38581100567742,0.8918429483817245,30.80964919538901,3.576161810288408,0.10436949708544374,d2,3.6285944311652365,0.9855501567145405
1,synthetic,d2,all,d2,34.43824362655425,0.8967916637099405,30.80964919538901,3.6285944311652365,0.10931821241365969,d2,3.6285944311652365,1.0
1,synthetic,d2,all,d3,32.10955081452562,0.8336930111720808,30.80964919538901,1.2999016191366088,0.046219559875800065,d2,3.6285944311652365,0.35823833271969624
1,synthetic,d2,all,d3n,31.515522444604148,0.8245335524369014,30.80964919538901,0.7058732492151378,0.03706010114062064,d2,3.6285944311652365,0.1945307646268044
1,synthetic,d3,1,noop,31.17066918350721,0.8220091817272661,31.17066918350721,0.0,0.0,d3,0.5897099723278636,0.0
1,synthetic,d3,1,d0,28.620934183004316,0.7728185369627016,31.17066918350721,-2.5497350005028956,-0.04919064476456447,d3,0.5897099723278636,-4.3237101628753
1,synthetic,d3,1,d1,31.19934402447911,0.849033891220048,31.17066918350721,0.028674840971898874,0.027024709492781906,d3,0.5897099723278636,0.048625328241789334
1,synthetic,d3,1,d15,30.875635879767334,0.8535274849139469,31.17066918350721,-0.2950333037398778,0.03151830318668081,d3,0.5897099723278636,-0.5003023818221051
1,synthetic,d3,1,d2,30.763466693000613,0.8539792599364625,31.17066918350721,-0.40720249050659874,0.031970078209196395,d3,0.5897099723278636,-0.6905131498780296
1,synthetic,d3,1,d3,31.760379155835075,0.8656488799992861,31.17066918350721,0.5897099723278636,0.04363969827201997,d3,0.5897099723278636,1.0
1,synthetic,d3,1,d3n,31.000899763689354,0.8547286001309543,31.17066918350721,-0.16976941981785743,0.032719418403688194,d3,0.5897099723278636,-0.28788629628849144
1,synthetic,d3,2,noop,29.173319516070013,0.7465974133745046,29.173319516070013,0.0,0.0,d3,0.45249455071391154,0.0
1,synthetic,d3,2,d0,27.01518879850146,0.67858601506747,29.173319516070013,-2.158130717568554,-0.06801139830703462,d3,0.45249455071391154,-4.769407088248066
1,synthetic,d3,2,d1,28.742340810175794,0.7477336588627855,29.173319516070013,-0.43097870589421916,0.0011362454882809514,d3,0.45249455071391154,-0.9524505990497647
1,synthetic,d3,2,d15,28.256501146773218,0.747965455780007,29.173319516070013,-0.916818369296795,0.0013680424055023677,d3,0.45249455071391154,-2.026142343262054
1,synthetic,d3,2,d2,28.15870480425481,0.7491699562526085,29.173319516070013,-1.0146147118152022,0.002572542878103934,d3,0.45249455071391154,-2.2422694598518818
1,synthetic,d3,2,d3,29.625814066783924,0.7900827220823843,29.173319516070013,0.45249455071391154,0.0434853087078797,d3,0.45249455071391154,1.0
1,synthetic,d3,2,d3n,29.01747242511158,0.7781468481650935,29.173319516070013,-0.15584709095843152,0.031549434790588915,d3,0.45249455071391154,-0.3444176083724054
1,synthetic,d3,3,noop,27.911662250214338,0.6913424154584397,27.911662250214338,0.0,0.0,d3,0.44265710857552776,0.0
1,synthetic,d3,3,d0,26.31607684498102,0.6300958825864702,27.911662250214338,-1.5955854052333187,-0.06124653287196946,d3,0.44265710857552776,-3.6045629321709494
1,synthetic,d3,3,d1,27.521394694870068,0.6855984815633352,27.911662250214338,-0.3902675553442698,-0.005743933895104414,d3,0.44265710857552776,-0.8816475501775003
1,synthetic,d3,3,d15,27.03641012146999,0.6822043669629545,27.911662250214338,-0.8752521287443464,-0.009138048495485163,d3,0.44265710857552776,-1.9772688877874594
1,synthetic,d3,3,d2,26.899882678358768,0.6824081835290635,27.911662250214338,-1.0117795718555698,-0.008934231929376146,d3,0.44265710857552776,-2.285695976082888
1,synthetic,d3,3,d3,28.354319358789866,0.733998607763662,27.911662250214338,0.44265710857552776,0.04265619230522233,d3,0.44265710857552776,1.0
1,synthetic,d3,3,d3n,27.732188848217888,0.7205230750080566,27.911662250214338,-0.17947340199645012,0.029180659549616905,d3,0.44265710857552776,-0.4054456565127717
1,synthetic,d3,4,noop,27.072173224435726,0.6539821297517965,27.072173224435726,0.0,0.0,d3,0.42575292381322427,0.0
1,synthetic,d3,4,d0,25.83899505024225,0.5998378379482059,27.072173224435726,-1.2331781741934762,-0.054144291803590594,d3,0.42575292381322427,-2.896464369871164
1,synthetic,d3,4,d1,26.746753924732477,0.6463882804210757,27.072173224435726,-0.325419299703249,-0.0075938493307208255,d3,0.42575292381322427,-0.7643383791440711
1,synthetic,d3,4,d15,26.340301349621985,0.6411628147050249,27.072173224435726,-0.7318718748137414,-0.012819315046771584,d3,0.42575292381322427,-1.7190061039599813
1,synthetic,d3,4,d2,26.167716738382975,0.6406570740470864,27.072173224435726,-0.9044564860527515,-0.013325055704710098,d3,0.42575292381322427,-2.124369406443659
1,synthetic,d3,4,d3,27.49792614824895,0.6932461683151308,27.072173224435726,0.42575292381322427,0.03926403856333427,d3,0.42575292381322427,1.0
1,synthetic,d3,4,d3n,26.88618634434373,0.6807692164098713,27.072173224435726,-0.1859868800919955,0.026787086658074832,d3,0.42575292381322427,-0.4368422850187801
1,synthetic,d3,5,noop,26.44963058776139,0.6279625110433136,26.44963058776139,0.0,0.0,d3,0.369672452541586,0.0
1,synthetic,d3,5,d0,25.408187256396655,0.5760993665631668,26.44963058776139,-1.0414433313647358,-0.05186314448014673,d3,0.369672452541586,-2.8172056754690953
1,synthetic,d3,5,d1,26.16583160597394,0.6193540945033512,26.44963058776139,-0.2837989817874522,-0.00860841653996236,d3,0.369672452541586,-0.7677038952625946
1,synthetic,d3,5,d15,25.831456199968365,0.6126568010981094,26.44963058776139,-0.6181743877930259,-0.015305709945204193,d3,0.369672452541586,-1.6722219455167138
1,synthetic,d3,5,d2,25.652455952783146,0.6147773875415046,26.44963058776139,-0.7971746349782443,-0.013185123501809004,d3,0.369672452541586,-2.156435053511505
1,synthetic,d3,5,d3,26.819303040302977,0.6615348279979867,26.44963058776139,0.369672452541586,0.03357231695467311,d3,0.369672452541586,1.0
1,synthetic,d3,5,d3n,26.290923433079964,0.6516220518205087,26.44963058776139,-0.1587071546814265,0.02365954077719512,d3,0.369672452541586,-0.42931831568805595
1,synthetic,d3,all,noop,28.355490952397737,0.708378730271064,28.355490952397737,0.0,0.0,d3,0.4560574015944212,0.0
1,synthetic,d3,all,d0,26.63987642662514,0.6514875278256029,28.355490952397737,-1.7156145257725974,-0.056891202445461087,d3,0.4560574015944212,-3.761839013629954
1,synthetic,d3,all,d1,28.075133012046276,0.7096216813141192,28.355490952397737,-0.2803579403514611,0.0012429510430551627,d3,0.4560574015944212,-0.6147426604004285
1,synthetic,d3,all,d15,27.668060939520178,0.7075033846920085,28.355490952397737,-0.6874300128775594,-0.0008753455790555531,d3,0.4560574015944212,-1.5073322140463832
1,synthetic,d3,all,d2,27.528445373356064,0.7081983722613451,28.355490952397737,-0.8270455790416733,-0.00018035800971893945,d3,0.4560574015944212,-1.813468164643839
1,synthetic,d3,all,d3,28.81154835399216,0.74890224123169,28.355490952397737,0.4560574015944212,0.04052351096062601,d3,0.4560574015944212,1.0
1,synthetic,d3,all,d3n,28.185534162888505,0.7371579583068969,28.355490952397737,-0.1699567895092322,0.028779228035832882,d3,0.4560574015944212,-0.372665346324929
1,synthetic,d3n,1,noop,29.047162028746985,0.7629306727759715,29.047162028746985,0.0,0.0,d3n,1.8949082670972928,0.0
1,synthetic,d3n,1,d0,21.093010991235293,0.30002883175029443,29.047162028746985,-7.954151037511693,-0.46290184102567705,d3n,1.8949082670972928,-4.197644379744158
1,synthetic,d3n,1,d1,26.698371528482213,0.6016473733287462,29.047162028746985,-2.348790500264773,-0.1612832994472253,d3n,1.8949082670972928,-1.2395272853301535
1,synthetic,d3n,1,d15,23.89327520576441,0.4455118746894626,29.047162028746985,-5.1538868229825745,-0.3174187980865089,d3n,1.8949082670972928,-2.7198608568411253
1,synthetic,d3n,1,d2,26.74341138884495,0.6097047925247273,29.047162028746985,-2.3037506399020344,-0.15322588025124417,d3n,1.8949082670972928,-1.2157583983899258
1,synthetic,d3n,1,d3,28.97111514042241,0.7623400147476107,29.047162028746985,-0.0760468883245764,-0.0005906580283607799,d3n,1.8949082670972928,-0.04013222679167921
1,synthetic,d3n,1,d3n,30.942070295844278,0.8427948053034259,29.047162028746985,1.8949082670972928,0.07986413252745439,d3n,1.8949082670972928,1.0
1,synthetic,d3n,2,noop,27.438833283258717,0.6895739920234456,27.438833283258717,0.0,0.0,d3n,1.5737714119136612,0.0
1,synthetic,d3n,2,d0,20.739044671752644,0.25053520311702027,27.438833283258717,-6.699788611506072,-0.43903878890642534,d3n,1.5737714119136612,-4.257154857934114
1,synthetic,d3n,2,d1,25.49723579442557,0.5371420133855421,27.438833283258717,-1.9415974888331462,-0.15243197863790348,d3n,1.5737714119136612,-1.233722683062478
1,synthetic,d3n,2,d15,23.27113908364739,0.3918450131816483,27.438833283258717,-4.167694199611326,-0.2977289788417973,d3n,1.5737714119136612,-2.6482208077115392
1,synthetic,d3n,2,d2,25.654885335931194,0.5516445952416026,27.438833283258717,-1.7839479473275226,-0.13792939678184302,d3n,1.5737714119136612,-1.1335495954639898
1,synthetic,d3n,2,d3,27.236934478831405,0.684146853891057,27.438833283258717,-0.20189880442731223,-0.005427138132388598,d3n,1.5737714119136612,-0.12828979030811663
1,synthetic,d3n,2,d3n,29.012604695172378,0.7691378357838577,27.438833283258717,1.5737714119136612,0.07956384376041215,d3n,1.5737714119136612,1.0
1,synthetic,d3n,3,noop,26.390145817787996,0.6358968406803731,26.390145817787996,0.0,0.0,d3n,1.4168995861716098,0.0
